TAPSIM SURFACE DATA
VERSION 1.0
ASCII

CELLS 33309
802173	10	802174	9.162058e-09	8.162057e-09	1.272792e-08	-nan
802174	10	802175	8.912057e-09	8.412058e-09	1.308148e-08	-nan
802175	10	802176	8.662057e-09	8.662057e-09	1.343503e-08	-nan
802176	10	802177	8.412057e-09	8.912057e-09	1.378858e-08	-nan
802177	10	802178	8.162057e-09	9.162058e-09	1.414214e-08	-nan
802178	10	802179	7.912057e-09	9.412058e-09	1.449569e-08	-nan
802179	10	802180	7.662057e-09	9.662057e-09	1.484924e-08	-nan
802180	10	802181	7.412058e-09	9.912057e-09	1.520280e-08	-nan
802181	10	802182	7.162058e-09	1.016206e-08	1.555635e-08	-nan
802218	10	802219	1.016206e-08	7.162057e-09	1.202082e-08	-nan
802219	10	802220	9.912057e-09	7.412058e-09	1.237437e-08	-nan
802220	10	802221	9.662058e-09	7.662057e-09	1.272792e-08	-nan
802221	10	802222	9.412058e-09	7.912057e-09	1.308148e-08	-nan
802222	10	802223	9.162057e-09	8.162058e-09	1.343503e-08	-nan
802223	10	802224	8.912057e-09	8.412057e-09	1.378858e-08	-nan
802224	10	802225	8.662057e-09	8.662057e-09	1.414214e-08	-nan
802225	10	802226	8.412057e-09	8.912057e-09	1.449569e-08	-nan
802226	10	802227	8.162057e-09	9.162058e-09	1.484924e-08	-nan
802227	10	802228	7.912058e-09	9.412057e-09	1.520280e-08	-nan
802228	10	802229	7.662058e-09	9.662057e-09	1.555635e-08	-nan
802229	10	802230	7.412058e-09	9.912057e-09	1.590990e-08	-nan
802230	10	802231	7.162058e-09	1.016206e-08	1.626346e-08	-nan
802267	10	802268	1.016206e-08	7.162057e-09	1.272792e-08	-nan
802268	10	802269	9.912058e-09	7.412056e-09	1.308148e-08	-nan
802269	10	802270	9.662058e-09	7.662057e-09	1.343503e-08	-nan
802270	10	802271	9.412057e-09	7.912057e-09	1.378858e-08	-nan
802271	10	802272	9.162058e-09	8.162057e-09	1.414214e-08	-nan
802272	10	802273	8.912057e-09	8.412057e-09	1.449569e-08	-nan
802273	10	802274	8.662057e-09	8.662057e-09	1.484924e-08	-nan
802274	10	802275	8.412057e-09	8.912058e-09	1.520280e-08	-nan
802275	10	802276	8.162058e-09	9.162057e-09	1.555635e-08	-nan
802276	10	802277	7.912058e-09	9.412056e-09	1.590990e-08	-nan
802277	10	802278	7.662058e-09	9.662057e-09	1.626346e-08	-nan
802278	10	802279	7.412058e-09	9.912057e-09	1.661701e-08	-nan
802279	10	802280	7.162058e-09	1.016206e-08	1.697056e-08	-nan
802316	10	802317	1.016206e-08	7.162056e-09	1.343503e-08	-nan
802317	10	802318	9.912058e-09	7.412056e-09	1.378858e-08	-nan
802318	10	802319	9.662057e-09	7.662057e-09	1.414214e-08	-nan
802319	10	802320	9.412058e-09	7.912057e-09	1.449569e-08	-nan
802320	10	802321	9.162058e-09	8.162057e-09	1.484924e-08	-nan
802321	10	802322	8.912058e-09	8.412057e-09	1.520280e-08	-nan
802322	10	802323	8.662057e-09	8.662057e-09	1.555635e-08	-nan
802323	10	802324	8.412058e-09	8.912057e-09	1.590990e-08	-nan
802324	10	802325	8.162058e-09	9.162056e-09	1.626346e-08	-nan
802325	10	802326	7.912058e-09	9.412057e-09	1.661701e-08	-nan
802326	10	802327	7.662058e-09	9.662057e-09	1.697056e-08	-nan
802327	10	802328	7.412058e-09	9.912056e-09	1.732412e-08	-nan
802328	10	802329	7.162058e-09	1.016206e-08	1.767767e-08	-nan
802365	10	802366	1.016206e-08	7.162057e-09	1.414213e-08	-nan
802366	10	802367	9.912057e-09	7.412058e-09	1.449569e-08	-nan
802367	10	802368	9.662057e-09	7.662057e-09	1.484924e-08	-nan
802368	10	802369	9.412057e-09	7.912058e-09	1.520280e-08	-nan
802369	10	802370	9.162057e-09	8.162058e-09	1.555635e-08	-nan
802370	10	802371	8.912057e-09	8.412058e-09	1.590990e-08	-nan
802371	10	802372	8.662057e-09	8.662057e-09	1.626346e-08	-nan
802372	10	802373	8.412058e-09	8.912057e-09	1.661701e-08	-nan
802373	10	802374	8.162058e-09	9.162057e-09	1.697056e-08	-nan
802374	10	802375	7.912058e-09	9.412057e-09	1.732412e-08	-nan
802375	10	802376	7.662058e-09	9.662057e-09	1.767767e-08	-nan
802376	10	802377	7.412058e-09	9.912057e-09	1.803122e-08	-nan
802377	10	802378	7.162058e-09	1.016206e-08	1.838478e-08	-nan
802414	10	802415	1.016206e-08	7.162058e-09	1.484924e-08	-nan
802415	10	802416	9.912057e-09	7.412058e-09	1.520280e-08	-nan
802416	10	802417	9.662057e-09	7.662058e-09	1.555635e-08	-nan
802417	10	802418	9.412056e-09	7.912058e-09	1.590990e-08	-nan
